inventario_id,producto_id,almacen,stock_actual,stock_minimo,fecha_actualizacion
772,253,Centro,,43,mal_fecha
773,305,Occidente,8.0,71,
774,374,Centro,478.0,77,2025-08-02
775,683,Bajío,,45,mal_fecha
776,1105,Occidente,,64,2026-02-09
777,1204,Sur,,54,2025-10-27
778,1171,Sur,25.0,69,
779,1558,Sur,450.0,24,
780,540,Bajío,245.0,13,
781,677,Norte,,8,mal_fecha
782,887,Bajío,372.0,7,
783,609,Bajío,-10.0,69,
784,1005,Norte,230.0,69,2025-11-28
785,429,Bajío,-10.0,10,2025-08-02
786,304,Centro,-10.0,71,
787,1326,Norte,324.0,74,
788,845,Centro,389.0,45,
789,1592,Bajío,,7,
790,1104,Norte,99.0,16,
791,1222,Occidente,,32,mal_fecha
792,1569,Occidente,,32,
793,1079,Norte,58.0,67,mal_fecha
794,1587,Occidente,-10.0,80,mal_fecha
795,2,Sur,-10.0,33,
796,107,Sur,,15,
797,1143,Norte,-10.0,54,2025-11-22
798,25,Bajío,313.0,69,mal_fecha
799,1159,Centro,,34,
800,1506,Bajío,309.0,68,
801,1111,Centro,500.0,78,2026-02-20
802,567,Centro,186.0,32,
803,830,Bajío,,7,mal_fecha
804,872,Bajío,-10.0,49,mal_fecha
805,1591,Centro,27.0,45,
806,959,Bajío,371.0,47,mal_fecha
807,368,Centro,-10.0,26,
808,1507,Bajío,-10.0,47,2026-05-19
809,1406,Occidente,294.0,64,
810,1591,Norte,-10.0,22,
811,1010,Sur,,32,
812,365,Centro,-10.0,61,2026-03-03
813,1049,Occidente,-10.0,60,mal_fecha
814,1535,Sur,470.0,14,
815,1219,Norte,-10.0,51,
816,84,Sur,90.0,24,2026-05-27
817,714,Sur,,32,
818,1264,Norte,-10.0,35,2026-01-02
819,252,Bajío,12.0,73,mal_fecha
820,638,Centro,,29,
821,303,Occidente,97.0,72,
822,132,Centro,419.0,29,
823,1338,Centro,-10.0,60,
824,819,Norte,,21,2025-11-21
825,1171,Sur,,25,
826,1082,Norte,-10.0,40,mal_fecha
827,1413,Occidente,9.0,58,
828,250,Norte,485.0,61,
829,227,Bajío,,42,
830,78,Bajío,,57,2026-05-05
831,552,Sur,-10.0,38,
832,1539,Occidente,-10.0,7,2025-09-28
833,650,Sur,-10.0,70,mal_fecha
834,1129,Sur,-10.0,64,
835,273,Norte,,57,2026-02-18
836,1375,Norte,282.0,50,
837,805,Bajío,-10.0,68,
838,157,Bajío,110.0,55,2026-06-10
839,1064,Bajío,229.0,49,2026-05-04
840,964,Norte,267.0,66,
841,164,Bajío,,29,
842,1413,Bajío,322.0,12,2026-02-28
843,1013,Norte,-10.0,75,
844,613,Bajío,179.0,12,mal_fecha
845,171,Sur,13.0,71,2026-01-24
846,1393,Sur,3.0,49,
847,739,Bajío,,39,
848,1080,Centro,284.0,77,
849,698,Sur,-10.0,26,mal_fecha
850,562,Sur,-10.0,77,
851,1560,Norte,321.0,71,2026-05-14
852,394,Centro,,25,2025-08-31
853,1569,Bajío,,16,2025-12-18
854,1201,Occidente,302.0,78,2026-01-22
855,1149,Sur,106.0,15,mal_fecha
856,1394,Centro,307.0,80,2026-04-28
857,1193,Sur,-10.0,62,mal_fecha
858,1095,Norte,,68,
859,1480,Bajío,-10.0,9,2025-09-30
860,459,Sur,-10.0,6,
861,1291,Centro,,49,mal_fecha
862,871,Centro,-10.0,36,
863,306,Norte,,29,mal_fecha
864,503,Sur,-10.0,58,
865,983,Occidente,314.0,35,2025-08-17
866,760,Sur,,76,2025-07-07
867,237,Sur,-10.0,6,2026-04-20
868,709,Occidente,-10.0,16,
869,992,Sur,-10.0,32,2025-08-04
870,658,Sur,,65,2026-06-01
871,414,Centro,-10.0,80,2025-08-31
872,641,Centro,-10.0,35,2025-08-09
873,1483,Sur,,37,mal_fecha
874,784,Sur,-10.0,76,mal_fecha
875,944,Sur,134.0,74,2026-04-20
876,1465,Norte,,5,
877,1567,Bajío,-10.0,74,
878,906,Bajío,,32,
879,1293,Sur,-10.0,15,2025-07-21
880,378,Occidente,,42,mal_fecha
881,510,Sur,-10.0,40,mal_fecha
882,661,Bajío,231.0,36,mal_fecha
883,655,Occidente,91.0,49,mal_fecha
884,1550,Bajío,277.0,57,2025-07-26
885,551,Bajío,-10.0,74,
886,3,Bajío,317.0,56,mal_fecha
887,1248,Sur,49.0,76,2026-06-02
888,806,Centro,,28,mal_fecha
889,427,Norte,,45,
890,779,Sur,-10.0,75,
891,40,Norte,338.0,26,mal_fecha
892,993,Bajío,93.0,60,
893,1389,Centro,-10.0,64,
894,521,Centro,,78,mal_fecha
895,1083,Occidente,486.0,27,mal_fecha
896,154,Occidente,,66,
897,919,Sur,429.0,34,
898,1516,Centro,,22,mal_fecha
899,199,Occidente,72.0,51,mal_fecha
900,1160,Centro,-10.0,25,2025-12-23
901,664,Centro,-10.0,19,
902,645,Sur,,74,mal_fecha
903,1038,Norte,-10.0,32,
904,203,Sur,,46,
905,286,Centro,481.0,9,
906,215,Bajío,,65,
907,746,Sur,23.0,36,
908,1464,Centro,-10.0,49,
909,130,Centro,177.0,10,
910,216,Norte,131.0,15,
911,989,Centro,-10.0,74,2026-01-17
912,422,Sur,247.0,60,
913,657,Occidente,109.0,51,
914,891,Centro,-10.0,40,2025-07-26
915,216,Sur,,5,
916,348,Sur,,23,
917,1401,Norte,,80,mal_fecha
918,744,Sur,-10.0,13,
919,1188,Centro,204.0,68,mal_fecha
920,590,Centro,20.0,54,2026-03-18
921,660,Sur,-10.0,58,mal_fecha
922,1078,Norte,124.0,77,
923,1170,Occidente,-10.0,17,
924,770,Occidente,-10.0,5,
925,415,Centro,372.0,46,2025-11-20
926,11,Bajío,,79,mal_fecha
927,41,Sur,,27,2025-07-22
928,385,Norte,,50,2026-02-01
929,1500,Occidente,356.0,13,mal_fecha
930,1264,Bajío,3.0,17,
931,788,Occidente,-10.0,70,2026-02-24
932,327,Sur,34.0,58,mal_fecha
933,71,Bajío,,72,
934,8,Sur,-10.0,49,
935,1004,Occidente,-10.0,45,mal_fecha
936,1109,Sur,163.0,12,
937,333,Bajío,328.0,49,
938,929,Norte,-10.0,18,
939,1406,Norte,207.0,51,
940,708,Bajío,-10.0,24,2025-07-14
941,1239,Centro,-10.0,48,mal_fecha
942,1299,Centro,-10.0,27,2025-09-03
943,187,Bajío,-10.0,31,
944,460,Sur,,39,
945,776,Sur,,15,
946,1255,Sur,46.0,60,
947,202,Norte,31.0,31,
948,20,Norte,232.0,38,
949,146,Centro,433.0,56,2025-10-23
950,1320,Occidente,-10.0,30,mal_fecha
951,761,Centro,279.0,57,
952,402,Bajío,,21,
953,1349,Sur,21.0,51,mal_fecha
954,974,Occidente,349.0,70,mal_fecha
955,248,Bajío,86.0,35,mal_fecha
956,712,Sur,168.0,64,
957,1358,Sur,-10.0,55,mal_fecha
958,359,Bajío,-10.0,44,mal_fecha
959,512,Norte,,5,
960,1569,Norte,86.0,25,
961,821,Bajío,,39,
962,1022,Sur,440.0,61,mal_fecha
963,752,Sur,41.0,47,
964,992,Sur,253.0,25,
965,1585,Bajío,,66,
966,188,Sur,,6,2025-10-03
967,783,Sur,-10.0,35,mal_fecha
968,563,Norte,,66,
969,1448,Centro,,63,
970,1393,Bajío,,34,mal_fecha
971,966,Sur,,79,2026-01-01
972,490,Sur,,33,
973,461,Bajío,,11,2026-05-21
974,1173,Centro,365.0,74,
975,723,Bajío,453.0,39,
976,389,Centro,,70,2026-02-01
977,1126,Norte,251.0,73,
978,446,Centro,-10.0,51,
979,766,Norte,,69,
980,1570,Occidente,,78,
981,225,Bajío,99.0,11,2025-08-30
982,756,Bajío,86.0,60,
983,1310,Bajío,-10.0,5,
984,462,Norte,,42,mal_fecha
985,888,Norte,385.0,77,
986,297,Sur,38.0,35,
987,397,Centro,-10.0,15,
988,287,Sur,-10.0,57,2026-03-05
989,45,Centro,375.0,64,2026-04-09
990,462,Occidente,-10.0,44,2025-10-29
991,690,Centro,10.0,73,
992,381,Occidente,,29,
993,181,Sur,-10.0,65,mal_fecha
994,464,Occidente,293.0,5,2025-11-19
995,959,Bajío,-10.0,23,mal_fecha
996,1074,Sur,497.0,45,
997,246,Centro,208.0,63,
998,941,Bajío,-10.0,60,
999,577,Bajío,499.0,29,
1000,1008,Occidente,,74,
1001,1519,Centro,195.0,17,2025-09-25
1002,1265,Occidente,,7,
1003,220,Sur,,52,
1004,820,Centro,-10.0,44,
1005,619,Sur,408.0,30,mal_fecha
1006,1387,Norte,-10.0,20,mal_fecha
1007,1192,Sur,85.0,33,
1008,591,Centro,108.0,25,mal_fecha
1009,318,Occidente,482.0,17,
1010,1375,Bajío,-10.0,11,
1011,1268,Centro,,12,
1012,905,Sur,433.0,68,
1013,728,Centro,-10.0,28,
1014,1517,Bajío,,71,mal_fecha
1015,1334,Bajío,99.0,26,mal_fecha
1016,1450,Bajío,-10.0,6,2026-07-05
1017,1127,Centro,,53,
1018,1259,Sur,,22,2025-08-24
1019,279,Norte,221.0,61,mal_fecha
1020,1109,Sur,-10.0,47,
1021,313,Sur,446.0,44,mal_fecha
1022,584,Sur,215.0,14,
1023,9,Norte,-10.0,63,mal_fecha
1024,511,Bajío,210.0,65,2025-10-06
1025,795,Sur,-10.0,51,mal_fecha
1026,971,Sur,43.0,13,2026-04-13
1027,1174,Centro,-10.0,67,mal_fecha
1028,989,Occidente,,30,mal_fecha
1029,1230,Sur,,18,mal_fecha
1030,319,Occidente,,74,2025-11-06
1031,1137,Occidente,,31,2026-01-13
1032,416,Sur,-10.0,18,mal_fecha
1033,1581,Sur,,51,mal_fecha
1034,193,Sur,-10.0,22,
1035,307,Occidente,-10.0,22,mal_fecha
1036,1352,Occidente,,21,mal_fecha
1037,1177,Sur,-10.0,71,mal_fecha
1038,1528,Occidente,-10.0,38,mal_fecha
1039,85,Bajío,-10.0,6,2025-07-22
1040,755,Sur,395.0,22,
1041,1273,Sur,346.0,66,mal_fecha
1042,444,Centro,-10.0,6,
1043,251,Norte,,58,
1044,250,Sur,404.0,18,mal_fecha
1045,1067,Norte,,80,mal_fecha
1046,314,Occidente,-10.0,16,2025-09-05
1047,696,Bajío,,47,mal_fecha
1048,1578,Bajío,254.0,23,
1049,946,Sur,,8,
1050,51,Norte,56.0,66,2026-06-01
1051,1059,Bajío,,32,mal_fecha
1052,1493,Sur,314.0,34,
1053,1091,Occidente,,45,mal_fecha
1054,1164,Occidente,451.0,59,
1055,29,Centro,,18,mal_fecha
1056,336,Occidente,181.0,44,2026-03-20
1057,869,Sur,489.0,6,2026-07-05
1058,883,Sur,181.0,17,mal_fecha
1059,412,Occidente,,12,2026-05-31
1060,931,Centro,458.0,54,2026-01-14
1061,271,Centro,-10.0,36,2026-03-21
1062,291,Occidente,-10.0,48,2025-10-14
1063,1172,Sur,-10.0,27,mal_fecha
1064,767,Centro,-10.0,13,
1065,374,Sur,406.0,8,
1066,627,Centro,178.0,32,
1067,1587,Centro,274.0,34,2026-07-03
1068,1360,Bajío,,46,
1069,473,Occidente,,22,2025-09-03
1070,1569,Sur,,63,
1071,347,Occidente,-10.0,30,mal_fecha
1072,1264,Occidente,309.0,23,mal_fecha
1073,949,Occidente,,49,mal_fecha
1074,1525,Norte,440.0,40,2025-07-06
1075,796,Sur,,11,mal_fecha
1076,296,Norte,35.0,59,mal_fecha
1077,1221,Sur,,58,
1078,1132,Occidente,,68,mal_fecha
1079,748,Norte,,44,
1080,553,Norte,-10.0,19,
1081,1201,Occidente,216.0,43,
1082,804,Sur,-10.0,76,
1083,47,Sur,-10.0,29,mal_fecha
1084,218,Centro,-10.0,18,
1085,354,Sur,-10.0,51,2025-09-24
1086,1240,Sur,-10.0,73,
1087,14,Occidente,-10.0,60,
1088,775,Occidente,,75,2026-06-20
1089,1479,Norte,,65,2025-09-04
1090,511,Bajío,370.0,27,
1091,322,Occidente,28.0,63,mal_fecha
1092,799,Norte,194.0,32,2025-11-06
1093,649,Sur,-10.0,41,2026-03-29
1094,474,Norte,,28,2026-01-27
1095,1033,Occidente,189.0,55,mal_fecha
1096,567,Occidente,,7,
1097,233,Bajío,118.0,74,
1098,1175,Occidente,,78,
1099,937,Centro,441.0,55,
1100,1251,Occidente,-10.0,70,2026-01-28
1101,1267,Occidente,26.0,14,mal_fecha
1102,1195,Sur,-10.0,71,mal_fecha
1103,866,Bajío,-10.0,78,2025-10-20
1104,987,Norte,296.0,20,
1105,253,Sur,,54,2025-09-26
1106,1005,Centro,66.0,23,
1107,188,Occidente,-10.0,14,
1108,1265,Bajío,-10.0,30,
1109,1496,Bajío,125.0,25,2026-02-03
1110,392,Bajío,,9,mal_fecha
1111,454,Centro,,13,2025-09-19
1112,667,Norte,-10.0,35,
1113,1540,Bajío,,38,
1114,1472,Centro,-10.0,23,
1115,404,Occidente,,60,mal_fecha
1116,1596,Sur,428.0,12,mal_fecha
1117,885,Sur,-10.0,13,
1118,895,Norte,,31,2026-05-02
1119,909,Sur,11.0,67,
1120,1465,Norte,,70,2025-12-08
1121,39,Centro,-10.0,31,
1122,520,Occidente,40.0,40,
1123,707,Sur,,6,
1124,694,Bajío,,63,
1125,1109,Sur,161.0,40,mal_fecha
1126,1069,Bajío,,47,2025-07-22
1127,1217,Occidente,,48,
1128,901,Occidente,,15,
1129,711,Occidente,116.0,24,mal_fecha
1130,553,Sur,465.0,47,mal_fecha
1131,198,Sur,-10.0,52,
1132,1037,Sur,40.0,50,2026-05-12
1133,193,Centro,-10.0,13,
1134,1012,Norte,-10.0,52,mal_fecha
1135,21,Sur,,45,mal_fecha
1136,1546,Norte,,78,2025-12-13
1137,1237,Bajío,-10.0,78,
1138,1062,Centro,,26,mal_fecha
1139,1187,Norte,,57,mal_fecha
1140,636,Occidente,124.0,73,
1141,162,Occidente,,41,
1142,938,Norte,,17,mal_fecha
1143,419,Bajío,-10.0,62,
1144,1535,Norte,,67,2025-09-12
1145,193,Norte,158.0,78,2026-01-30
1146,42,Occidente,-10.0,44,mal_fecha
1147,1204,Occidente,,10,mal_fecha
1148,1525,Bajío,,39,
1149,240,Centro,,62,
1150,559,Bajío,-10.0,62,mal_fecha
1151,67,Bajío,,36,
1152,24,Occidente,13.0,39,mal_fecha
1153,1355,Sur,,9,2026-02-01
1154,449,Centro,,18,
1155,575,Occidente,,7,2025-12-07
1156,55,Occidente,116.0,57,2025-11-13
1157,1470,Bajío,-10.0,53,
1158,286,Sur,-10.0,40,
1159,1190,Sur,,45,mal_fecha
1160,1161,Centro,397.0,62,
1161,264,Centro,,67,
1162,732,Norte,-10.0,26,2026-06-07
1163,256,Bajío,483.0,24,2025-10-08
1164,325,Sur,-10.0,58,2026-01-22
1165,460,Occidente,-10.0,52,
1166,591,Centro,,37,
1167,916,Occidente,486.0,65,
1168,473,Occidente,-10.0,23,
1169,1512,Norte,,79,
1170,334,Sur,-10.0,38,
1171,946,Norte,-10.0,34,mal_fecha
1172,1337,Norte,,7,
1173,334,Occidente,-10.0,51,
1174,424,Centro,356.0,67,mal_fecha
1175,1458,Sur,-10.0,46,2026-04-23
1176,280,Centro,,76,2025-07-16
1177,603,Norte,,78,2026-05-27
1178,78,Sur,,80,
1179,1535,Bajío,219.0,31,
1180,637,Occidente,194.0,70,mal_fecha
1181,779,Norte,,34,
1182,1242,Norte,224.0,73,mal_fecha
1183,14,Bajío,,41,mal_fecha
1184,290,Occidente,-10.0,74,2025-12-17
1185,1488,Centro,68.0,79,mal_fecha
1186,497,Norte,298.0,10,2026-03-12
1187,151,Occidente,-10.0,26,mal_fecha
1188,466,Bajío,193.0,77,mal_fecha
1189,1533,Norte,,66,mal_fecha
1190,1312,Norte,308.0,69,mal_fecha
1191,497,Sur,76.0,25,
1192,639,Centro,,30,
1193,1084,Centro,11.0,63,
1194,392,Bajío,-10.0,28,mal_fecha
1195,1574,Centro,,76,
1196,292,Occidente,336.0,16,
1197,1275,Bajío,,16,
1198,222,Sur,,33,
1199,720,Sur,-10.0,54,
1200,598,Sur,-10.0,62,
1201,1121,Occidente,251.0,77,2025-09-16
1202,591,Centro,103.0,72,mal_fecha
1203,1054,Centro,245.0,77,
1204,1267,Norte,-10.0,59,
1205,617,Occidente,78.0,54,
1206,1243,Norte,-10.0,67,2025-11-26
1207,367,Norte,10.0,33,mal_fecha
1208,306,Sur,,77,
1209,205,Occidente,261.0,23,2026-03-09
1210,1131,Norte,,34,2026-02-01
1211,520,Centro,-10.0,78,2026-02-26
1212,619,Norte,370.0,52,
1213,34,Sur,-10.0,66,mal_fecha
1214,93,Occidente,,71,mal_fecha
1215,730,Sur,-10.0,37,
1216,835,Norte,225.0,30,2026-02-28
1217,1322,Sur,,44,2026-02-15
1218,926,Occidente,397.0,16,mal_fecha
1219,222,Bajío,,26,2026-02-19
1220,587,Occidente,-10.0,56,
1221,869,Norte,485.0,54,
1222,819,Occidente,59.0,14,
1223,948,Centro,-10.0,34,mal_fecha
1224,454,Bajío,,66,
1225,1447,Sur,369.0,76,
1226,773,Norte,,51,
1227,428,Norte,129.0,63,
1228,68,Sur,,55,2026-01-09
1229,529,Centro,,40,
1230,299,Sur,,70,
1231,907,Sur,,17,
1232,989,Norte,5.0,9,
1233,916,Sur,,31,mal_fecha
1234,420,Centro,427.0,8,
1235,501,Centro,104.0,19,
1236,1464,Bajío,,24,
1237,786,Norte,-10.0,9,mal_fecha
1238,1220,Norte,,32,mal_fecha
1239,818,Occidente,-10.0,41,
1240,1219,Sur,-10.0,54,
1241,33,Bajío,,56,2025-10-07
1242,1374,Sur,,28,
1243,385,Centro,-10.0,54,
1244,391,Norte,-10.0,35,
1245,763,Centro,-10.0,29,
1246,529,Bajío,479.0,32,
1247,1147,Norte,272.0,67,mal_fecha
1248,1585,Norte,-10.0,65,2025-09-18
1249,88,Bajío,,36,
1250,1476,Occidente,-10.0,36,mal_fecha
1251,1368,Bajío,,56,2026-05-31
1252,786,Norte,-10.0,14,mal_fecha
1253,1530,Sur,-10.0,20,
1254,30,Centro,,34,2025-12-16
1255,1403,Norte,-10.0,39,
1256,336,Centro,-10.0,66,mal_fecha
1257,1048,Norte,-10.0,44,2025-10-26
1258,715,Norte,-10.0,17,
1259,34,Occidente,349.0,14,
1260,277,Sur,-10.0,14,
1261,351,Occidente,,52,
1262,880,Centro,448.0,62,mal_fecha
1263,788,Bajío,125.0,19,
1264,881,Bajío,-10.0,64,
1265,1249,Bajío,168.0,38,
1266,34,Occidente,201.0,48,mal_fecha
1267,76,Sur,,25,
1268,1529,Centro,,25,2026-03-23
1269,173,Bajío,-10.0,47,
1270,371,Bajío,362.0,69,mal_fecha
1271,970,Norte,-10.0,63,2026-02-15
1272,1529,Sur,145.0,40,
1273,539,Norte,178.0,27,mal_fecha
1274,1119,Bajío,205.0,17,
1275,651,Norte,-10.0,44,2026-02-04
1276,146,Norte,-10.0,32,mal_fecha
1277,1268,Norte,279.0,26,2025-09-20
1278,198,Norte,431.0,60,2025-12-13
1279,787,Centro,-10.0,33,2026-03-11
1280,224,Occidente,288.0,39,2026-02-21
1281,427,Occidente,-10.0,60,mal_fecha
1282,1320,Centro,,58,
1283,240,Centro,399.0,19,
1284,545,Sur,,20,
1285,567,Bajío,,32,mal_fecha
1286,609,Sur,341.0,8,mal_fecha
1287,10,Sur,360.0,7,2026-04-04
1288,1217,Bajío,466.0,22,
1289,653,Occidente,445.0,62,2026-01-26
1290,1362,Bajío,-10.0,61,
1291,363,Occidente,,40,2026-02-16
1292,84,Bajío,216.0,16,
1293,1026,Bajío,,37,
1294,734,Bajío,-10.0,62,2025-11-18
1295,1210,Sur,438.0,22,2025-11-25
1296,439,Norte,-10.0,68,
1297,1585,Bajío,-10.0,58,
1298,950,Norte,105.0,20,2026-01-07
1299,630,Sur,-10.0,42,2025-08-21
1300,3,Sur,-10.0,78,
1301,394,Occidente,486.0,69,
1302,923,Norte,,80,
1303,827,Centro,448.0,10,
1304,170,Sur,,56,2025-12-15
1305,1281,Centro,,64,
1306,1366,Bajío,,64,mal_fecha
1307,814,Occidente,317.0,22,mal_fecha
1308,817,Sur,-10.0,25,
1309,247,Occidente,,38,mal_fecha
1310,7,Sur,,55,
1311,1357,Norte,474.0,18,
1312,64,Occidente,-10.0,29,
1313,1458,Occidente,,68,2026-03-29
1314,389,Occidente,220.0,58,2026-07-06
1315,1072,Norte,,38,
1316,1346,Norte,,73,
1317,1225,Centro,,61,2026-06-08
1318,890,Norte,-10.0,41,
1319,827,Norte,,29,
1320,336,Centro,34.0,77,2026-02-28
1321,432,Occidente,-10.0,16,2026-02-27
1322,1315,Sur,-10.0,24,
1323,918,Occidente,,25,
1324,1434,Sur,53.0,74,
1325,1024,Norte,,18,2025-10-02
1326,815,Centro,404.0,56,2025-08-16
1327,857,Norte,344.0,13,mal_fecha
1328,1286,Occidente,-10.0,28,mal_fecha
1329,1290,Norte,177.0,22,mal_fecha
1330,1339,Bajío,,71,
1331,1137,Centro,428.0,19,
1332,563,Bajío,,53,mal_fecha
1333,970,Occidente,469.0,51,2026-06-22
1334,1362,Occidente,6.0,10,
1335,1378,Norte,-10.0,63,
1336,298,Sur,,71,
1337,118,Sur,183.0,64,2025-07-19
1338,1364,Bajío,-10.0,71,mal_fecha
1339,205,Bajío,-10.0,31,2026-06-28
1340,1444,Occidente,30.0,16,
1341,627,Norte,-10.0,22,
1342,266,Bajío,486.0,32,mal_fecha
1343,590,Centro,,49,
1344,1460,Norte,-10.0,37,
1345,408,Bajío,,80,
1346,475,Bajío,393.0,53,2026-05-07
1347,86,Norte,-10.0,25,mal_fecha
1348,1293,Norte,-10.0,67,
1349,740,Bajío,,51,2026-01-19
1350,1273,Sur,85.0,31,
1351,349,Occidente,-10.0,51,
1352,108,Norte,,34,mal_fecha
1353,1436,Centro,263.0,53,
1354,203,Centro,,49,
1355,455,Norte,,63,mal_fecha
1356,880,Occidente,400.0,12,mal_fecha
1357,1222,Sur,355.0,77,
1358,1033,Norte,334.0,70,
1359,505,Norte,-10.0,8,2026-06-18
1360,425,Bajío,,74,
1361,690,Sur,151.0,46,
1362,1600,Sur,,77,2025-10-09
1363,1122,Centro,-10.0,55,mal_fecha
1364,1221,Centro,315.0,8,mal_fecha
1365,986,Centro,,80,
1366,144,Sur,-10.0,21,mal_fecha
1367,678,Centro,,33,2025-08-23
1368,664,Bajío,,12,mal_fecha
1369,960,Bajío,-10.0,22,
1370,797,Bajío,-10.0,56,
1371,651,Centro,246.0,72,
1372,707,Centro,339.0,16,2026-07-02
1373,970,Norte,,13,2026-02-28
1374,359,Centro,,23,
1375,1370,Sur,-10.0,80,2026-05-05
1376,962,Sur,-10.0,61,
1377,1267,Centro,-10.0,18,2025-10-25
1378,520,Centro,120.0,39,2026-04-19
1379,1160,Centro,304.0,77,
1380,363,Norte,132.0,25,mal_fecha
1381,752,Bajío,-10.0,54,2025-12-12
1382,38,Centro,68.0,72,
1383,837,Centro,,5,
1384,382,Norte,,79,2026-06-29
1385,507,Centro,,78,
1386,573,Bajío,,54,
1387,387,Norte,,8,
1388,1413,Norte,29.0,73,
1389,1077,Centro,15.0,73,
1390,118,Occidente,137.0,22,2025-07-26
1391,475,Bajío,-10.0,9,
1392,1145,Sur,219.0,27,2025-12-02
1393,866,Centro,,6,mal_fecha
1394,395,Bajío,-10.0,13,
1395,781,Norte,,59,
1396,187,Occidente,-10.0,62,
1397,1522,Bajío,-10.0,13,mal_fecha
1398,732,Centro,496.0,34,2026-02-02
1399,722,Sur,-10.0,11,
1400,1369,Norte,-10.0,77,2025-07-22
1401,374,Bajío,,42,2026-03-18
1402,1379,Centro,-10.0,26,mal_fecha
1403,1386,Centro,,19,2025-11-08
1404,360,Sur,-10.0,28,2025-11-25
1405,608,Occidente,-10.0,79,
1406,775,Occidente,-10.0,52,
1407,731,Norte,489.0,14,mal_fecha
1408,1183,Norte,,44,mal_fecha
1409,353,Occidente,,27,
1410,282,Occidente,-10.0,14,
1411,1268,Occidente,363.0,32,2025-12-12
1412,1333,Centro,-10.0,52,
1413,333,Centro,116.0,58,
1414,888,Sur,-10.0,51,
1415,1219,Centro,,46,
1416,1530,Sur,-10.0,57,
1417,816,Sur,-10.0,28,
1418,459,Norte,,9,
1419,1565,Sur,,67,2025-10-17
1420,884,Centro,403.0,80,2026-05-01
1421,1320,Occidente,,56,2025-10-15
1422,994,Occidente,221.0,51,
1423,259,Norte,-10.0,72,mal_fecha
1424,962,Norte,80.0,41,
1425,1085,Bajío,,6,mal_fecha
1426,246,Bajío,,29,
1427,72,Centro,,30,mal_fecha
1428,601,Occidente,-10.0,57,
1429,345,Norte,,58,
1430,316,Occidente,150.0,62,
1431,466,Occidente,,36,
1432,276,Norte,390.0,64,
1433,966,Centro,,11,mal_fecha
1434,1326,Sur,346.0,18,
1435,1085,Centro,63.0,56,2026-06-29
1436,907,Occidente,-10.0,76,
1437,1039,Occidente,-10.0,24,
1438,1316,Bajío,,69,
1439,1374,Sur,169.0,21,
1440,830,Norte,89.0,20,
1441,826,Centro,341.0,44,
1442,1024,Norte,210.0,63,2026-01-07
1443,1577,Centro,205.0,24,
1444,594,Occidente,,47,2026-06-26
1445,634,Bajío,9.0,59,mal_fecha
1446,1261,Centro,-10.0,63,mal_fecha
1447,1294,Centro,-10.0,69,mal_fecha
1448,52,Bajío,-10.0,42,
1449,1484,Bajío,61.0,27,
1450,23,Occidente,406.0,5,mal_fecha
1451,244,Bajío,103.0,20,2026-06-04
1452,41,Bajío,-10.0,76,
1453,515,Centro,,53,mal_fecha
1454,1246,Occidente,441.0,47,mal_fecha
1455,539,Bajío,-10.0,33,
1456,166,Norte,315.0,46,
1457,224,Bajío,,60,mal_fecha
1458,1075,Sur,,28,2025-09-17
1459,1307,Centro,135.0,54,
1460,1490,Centro,,45,
1461,381,Sur,401.0,73,2025-08-20
1462,914,Bajío,-10.0,21,2025-08-17
1463,412,Centro,167.0,40,mal_fecha
1464,1378,Bajío,328.0,18,
1465,549,Occidente,,27,
1466,1076,Occidente,,15,
1467,1488,Centro,321.0,70,
1468,1530,Sur,-10.0,29,
1469,298,Centro,223.0,14,2026-04-15
1470,980,Bajío,118.0,12,mal_fecha
1471,504,Occidente,373.0,9,
1472,384,Sur,-10.0,27,2026-04-24
1473,1417,Centro,198.0,34,2025-11-29
1474,283,Occidente,,35,2026-06-28
1475,1301,Bajío,,49,
1476,1584,Sur,249.0,45,2025-11-08
1477,1522,Bajío,94.0,23,2026-06-15
1478,260,Centro,374.0,58,
1479,226,Sur,439.0,74,
1480,1593,Occidente,-10.0,8,mal_fecha
1481,547,Occidente,-10.0,38,
1482,320,Occidente,85.0,7,2026-01-30
1483,520,Bajío,,80,2025-08-11
1484,352,Norte,-10.0,74,
1485,1013,Norte,485.0,29,mal_fecha
1486,174,Sur,-10.0,6,mal_fecha
1487,431,Occidente,11.0,76,mal_fecha
1488,597,Norte,285.0,29,2025-08-17
1489,644,Sur,14.0,41,
1490,1265,Sur,,22,
1491,195,Bajío,-10.0,6,2025-11-12
1492,742,Bajío,,34,
1493,1590,Bajío,269.0,6,2025-11-02
1494,271,Bajío,,42,mal_fecha
1495,1111,Norte,,33,2026-02-14
1496,487,Norte,-10.0,48,2025-09-28
1497,419,Centro,-10.0,9,
1498,861,Centro,,32,
1499,1025,Sur,-10.0,78,2026-01-04
1500,973,Occidente,-10.0,52,mal_fecha
1501,605,Norte,-10.0,64,
1502,825,Norte,,56,2025-08-15
1503,174,Norte,-10.0,62,
1504,1475,Occidente,146.0,43,
1505,287,Occidente,,15,
1506,1540,Norte,-10.0,21,mal_fecha
1507,185,Centro,-10.0,62,
1508,681,Bajío,,17,2026-01-23
1509,760,Centro,-10.0,42,
1510,821,Occidente,334.0,55,2026-05-13
1511,1447,Bajío,170.0,80,
1512,1112,Occidente,,8,
1513,246,Occidente,193.0,10,
